Data os of Date,Zip Code,Program Type,Female Count,Female Percentage,Male Count,Male Percentage,Gender Nonconforming Count,Gender Nonconforming Percentage,American Indian or Alaskan Native Count,American Indian or Alaskan Native Percentage,Asian Count,Asian Percentage,Black or African American Count,Black or African American Percentage,Multi-race Count,Multi-race Percentage,Native Hawaiian or Other Pacific Islander Count,Native Hawaiian or Other Pacific Islander Percentage,White or Caucasian Count,White or Caucasian Percentage,Hispanic or Latinx Count,Hispanic or Latinx Percentage,Not Hispanic or Latinx Count,Not Hispanic or Latinx Percentage,Not Sure Count,Not Sure Percentage,X (Not Male Or Female) Count,X (Not Male Or Female) Percentage,Another Gender Count,Another Gender Percentage,Decline to Answer Count,Decline to Answer Percentage,Do not understand the question Count,Do not understand the question Percentage,Female Gender Identity Count,Female Gender Identity Percentage,Male Gender Identity Count,Male Gender Identity Percentage,Multi-Gender Identity Count,Multi-Gender Identity Percentage,Non-Binary (not Female or Male) Count,Non-Binary (not Female or Male) Percentage,Not Sure Gender Identity Count,Not Sure Gender Identity Percentage,Two Spirit (Native American/First Nations) Count,Two Spirit (Native American/First Nations) Percentage,Middle Eastern and North African Count,Middle Eastern and North African Percentage,Other Count,Other Percentage
07/16/2020,7632,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,7644,Beacon,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,7650,Beacon,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,7657,Beacon,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,7660,Beacon,0,0,3,0.1,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,1,0.03,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,7661,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,7666,Beacon,3,0.1,4,0.13,0,0,0,0,0,0,5,0.16,0,0,0,0,1,0.03,1,0.03,6,0.2,0,0,0,0,0,0,0,0,0,0,2,0.06,3,0.1,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,7666,Cornerstone,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,7821,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,7874,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,7901,Beacon,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8234,Beacon,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8701,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8812,Beacon,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8816,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8817,Cornerstone,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8837,Beacon,1,0.03,3,0.1,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,8840,Beacon,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8854,Beacon,1,0.03,1,0.03,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8861,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8873,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8901,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,8902,Beacon,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,8904,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10000,Beacon,0,0,17,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.56,0,0,0,0,0,0,17,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.56
07/16/2020,10001,Adult Literacy - ABE/HSE,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10001,Adult Literacy - BENL/ESOL,3,0.1,4,0.13,0,0,0,0,0,0,1,0.03,0,0,0,0,3,0.1,6,0.2,1,0.03,0,0,0,0,0,0,2,0.06,0,0,2,0.06,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10001,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,1,0.03,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10001,Beacon,16,0.53,25,0.83,0,0,0,0,9,0.3,17,0.56,1,0.03,0,0,4,0.13,14,0.46,27,0.9,0,0,0,0,0,0,6,0.2,0,0,7,0.23,16,0.53,1,0.03,0,0,0,0,0,0,0,0,10,0.33
07/16/2020,10001,COMPASS Middle School,115,3.85,121,4.05,0,0,1,0.03,20,0.66,57,1.9,16,0.53,1,0.03,70,2.34,88,2.94,148,4.95,0,0,0,0,0,0,2,0.06,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,1,0.03,70,2.34
07/16/2020,10001,Cornerstone,7,0.23,7,0.23,0,0,0,0,0,0,5,0.16,0,0,0,0,4,0.13,7,0.23,7,0.23,0,0,0,0,0,0,3,0.1,0,0,4,0.13,3,0.1,0,0,0,0,0,0,0,0,0,0,5,0.16
07/16/2020,10002,Adult Literacy - ABE/HSE,26,0.87,16,0.53,0,0,0,0,10,0.33,12,0.4,1,0.03,0,0,3,0.1,22,0.73,20,0.66,0,0,0,0,0,0,0,0,0,0,27,0.9,15,0.5,0,0,0,0,0,0,0,0,0,0,16,0.53
07/16/2020,10002,Adult Literacy - ABE/HSE (Discretionary),2,0.06,1,0.03,0,0,0,0,1,0.03,2,0.06,0,0,0,0,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10002,Adult Literacy - BENL/ESOL,38,1.27,11,0.36,0,0,0,0,23,0.77,1,0.03,0,0,0,0,19,0.63,21,0.7,28,0.93,0,0,0,0,0,0,0,0,0,0,36,1.2,13,0.43,0,0,0,0,0,0,0,0,1,0.03,5,0.16
07/16/2020,10002,Adult Literacy - BENL/ESOL (Discretionary),64,2.14,21,0.7,0,0,0,0,78,2.61,0,0,0,0,0,0,1,0.03,3,0.1,82,2.74,0,0,0,0,0,0,4,0.13,0,0,62,2.07,17,0.56,2,0.06,0,0,0,0,0,0,3,0.1,3,0.1
07/16/2020,10002,Adult Literacy - NDA (ABE/HSE/Spanish HSE),17,0.56,2,0.06,0,0,0,0,17,0.56,0,0,0,0,0,0,0,0,2,0.06,17,0.56,0,0,0,0,0,0,0,0,0,0,17,0.56,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10002,Beacon,297,9.94,405,13.56,0,0,9,0.3,314,10.51,114,3.81,36,1.2,2,0.06,96,3.21,263,8.8,442,14.8,3,0.1,0,0,1,0.03,44,1.47,4,0.13,92,3.08,113,3.78,0,0,0,0,0,0,0,0,2,0.06,132,4.42
07/16/2020,10002,COMPASS Explore,14,0.46,9,0.3,0,0,0,0,9,0.3,6,0.2,2,0.06,0,0,0,0,7,0.23,16,0.53,0,0,0,0,0,0,8,0.26,0,0,5,0.16,2,0.06,0,0,0,0,0,0,0,0,0,0,6,0.2
07/16/2020,10002,COMPASS High School,9,0.3,8,0.26,0,0,0,0,15,0.5,2,0.06,0,0,0,0,0,0,0,0,17,0.56,0,0,0,0,0,0,0,0,0,0,7,0.23,8,0.26,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10002,COMPASS Middle School,620,20.76,601,20.13,0,0,5,0.16,529,17.71,253,8.47,42,1.4,3,0.1,119,3.98,423,14.16,795,26.62,1,0.03,1,0.03,0,0,7,0.23,0,0,19,0.63,39,1.3,1,0.03,0,0,1,0.03,0,0,0,0,269,9.01
07/16/2020,10002,Cornerstone,307,10.28,369,12.36,0,0,3,0.1,242,8.1,240,8.03,14,0.46,5,0.16,33,1.1,230,7.7,446,14.93,0,0,0,0,0,0,80,2.67,0,0,65,2.17,85,2.84,0,0,0,0,0,0,0,0,2,0.06,137,4.58
07/16/2020,10002,ESL Civics,13,0.43,1,0.03,0,0,0,0,13,0.43,0,0,0,0,0,0,0,0,1,0.03,13,0.43,0,0,0,0,0,0,1,0.03,0,0,13,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10003,Adult Literacy - ABE/HSE,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10003,Adult Literacy - ABE/HSE (Discretionary),1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10003,Adult Literacy - BENL/ESOL,4,0.13,4,0.13,0,0,0,0,2,0.06,0,0,0,0,1,0.03,5,0.16,2,0.06,6,0.2,0,0,0,0,0,0,0,0,0,0,3,0.1,4,0.13,0,0,1,0.03,0,0,0,0,0,0,0,0
07/16/2020,10003,Adult Literacy - BENL/ESOL (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0
07/16/2020,10003,Beacon,16,0.53,42,1.4,0,0,0,0,6,0.2,15,0.5,2,0.06,0,0,22,0.73,13,0.43,45,1.5,0,0,0,0,0,0,9,0.3,0,0,11,0.36,18,0.6,0,0,0,0,0,0,0,0,0,0,13,0.43
07/16/2020,10003,COMPASS Explore,4,0.13,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,2,0.06,4,0.13,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10003,COMPASS Middle School,113,3.78,106,3.55,0,0,2,0.06,33,1.1,16,0.53,20,0.66,0,0,110,3.68,34,1.13,184,6.16,1,0.03,0,0,0,0,2,0.06,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,39,1.3
07/16/2020,10003,Cornerstone,5,0.16,9,0.3,0,0,0,0,5,0.16,4,0.13,1,0.03,0,0,1,0.03,5,0.16,9,0.3,0,0,0,0,0,0,4,0.13,0,0,2,0.06,4,0.13,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10003,ESL Civics,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10004,Adult Literacy - BENL/ESOL,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10004,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10004,Beacon,2,0.06,10,0.33,0,0,1,0.03,2,0.06,1,0.03,0,0,0,0,1,0.03,6,0.2,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,7,0.23,0,0,0,0,0,0,0,0,1,0.03,6,0.2
07/16/2020,10004,COMPASS Middle School,28,0.93,39,1.3,0,0,0,0,16,0.53,2,0.06,5,0.16,0,0,32,1.07,11,0.36,56,1.87,0,0,0,0,0,0,1,0.03,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,12,0.4
07/16/2020,10004,Cornerstone,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10005,Adult Literacy - BENL/ESOL,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10005,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13,0,0,4,0.13,0,0,0,0,0,0,0,0,0,0,2,0.06,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10005,Beacon,1,0.03,5,0.16,0,0,0,0,3,0.1,0,0,2,0.06,0,0,1,0.03,0,0,6,0.2,0,0,0,0,0,0,0,0,0,0,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10005,COMPASS Middle School,25,0.83,35,1.17,0,0,0,0,7,0.23,0,0,4,0.13,0,0,39,1.3,5,0.16,55,1.84,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,10,0.33
07/16/2020,10005,Cornerstone,2,0.06,3,0.1,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.03,3,0.1,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10006,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,1,0.03,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10006,Beacon,3,0.1,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10006,COMPASS Middle School,24,0.8,16,0.53,0,0,0,0,1,0.03,1,0.03,4,0.13,0,0,30,1,3,0.1,37,1.23,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13
07/16/2020,10006,Cornerstone,1,0.03,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,2,0.06,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10006,ESL Civics,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10007,Adult Literacy - BENL/ESOL,2,0.06,1,0.03,0,0,0,0,1,0.03,1,0.03,0,0,0,0,1,0.03,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10007,Beacon,1,0.03,8,0.26,0,0,0,0,1,0.03,4,0.13,1,0.03,0,0,1,0.03,0,0,9,0.3,0,0,0,0,0,0,1,0.03,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10007,COMPASS Middle School,51,1.7,52,1.74,0,0,1,0.03,19,0.63,3,0.1,8,0.26,0,0,58,1.94,9,0.3,94,3.14,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,14,0.46
07/16/2020,10007,Cornerstone,1,0.03,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10008,Beacon,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10009,Adolescent Literacy,8,0.26,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,1,0.03,5,0.16,3,0.1,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,4,0.13
07/16/2020,10009,Adult Literacy - ABE/HSE,12,0.4,10,0.33,0,0,1,0.03,3,0.1,5,0.16,0,0,0,0,2,0.06,14,0.46,8,0.26,0,0,0,0,0,0,0,0,0,0,12,0.4,10,0.33,0,0,0,0,0,0,0,0,0,0,11,0.36
07/16/2020,10009,Adult Literacy - ABE/HSE (Discretionary),1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0
07/16/2020,10009,Adult Literacy - BENL/ESOL,15,0.5,8,0.26,0,0,0,0,7,0.23,2,0.06,0,0,0,0,8,0.26,9,0.3,14,0.46,0,0,0,0,0,0,0,0,0,0,15,0.5,8,0.26,0,0,0,0,0,0,0,0,0,0,6,0.2
07/16/2020,10009,Adult Literacy - BENL/ESOL (Discretionary),13,0.43,0,0,0,0,0,0,13,0.43,0,0,0,0,0,0,0,0,0,0,13,0.43,0,0,0,0,0,0,0,0,0,0,13,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10009,Adult Literacy - NDA (ABE/HSE/Spanish HSE),3,0.1,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10009,Beacon,121,4.05,142,4.75,0,0,0,0,35,1.17,81,2.71,14,0.46,3,0.1,60,2,120,4.01,143,4.78,0,0,0,0,0,0,15,0.5,1,0.03,38,1.27,53,1.77,0,0,0,0,1,0.03,0,0,0,0,70,2.34
07/16/2020,10009,COMPASS Elementary,330,11.05,279,9.34,0,0,8,0.26,53,1.77,217,7.26,18,0.6,6,0.2,53,1.77,393,13.16,216,7.23,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,253,8.47
07/16/2020,10009,COMPASS Explore,33,1.1,1,0.03,0,0,0,0,1,0.03,17,0.56,0,0,0,0,3,0.1,18,0.6,16,0.53,0,0,0,0,0,0,2,0.06,0,0,29,0.97,0,0,0,0,0,0,0,0,0,0,0,0,13,0.43
07/16/2020,10009,COMPASS High School,3,0.1,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10009,COMPASS Middle School,446,14.93,313,10.48,0,0,4,0.13,66,2.21,236,7.9,39,1.3,3,0.1,155,5.19,364,12.19,394,13.19,1,0.03,0,0,0,0,7,0.23,0,0,22,0.73,21,0.7,0,0,0,0,1,0.03,0,0,1,0.03,255,8.54
07/16/2020,10009,Cornerstone,193,6.46,232,7.77,0,0,4,0.13,18,0.6,198,6.63,23,0.77,3,0.1,28,0.93,244,8.17,181,6.06,0,0,0,0,0,0,9,0.3,0,0,53,1.77,97,3.24,0,0,0,0,0,0,0,0,0,0,151,5.05
07/16/2020,10009,ESL Civics,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0
07/16/2020,10010,Adult Literacy - ABE/HSE,1,0.03,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10010,Adult Literacy - BENL/ESOL,2,0.06,3,0.1,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,4,0.13,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06,3,0.1,0,0,0,0,0,0,0,0,0,0,4,0.13
07/16/2020,10010,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10010,Beacon,8,0.26,18,0.6,0,0,0,0,1,0.03,3,0.1,3,0.1,0,0,11,0.36,6,0.2,20,0.66,0,0,0,0,0,0,3,0.1,0,0,2,0.06,5,0.16,0,0,0,0,0,0,0,0,0,0,8,0.26
07/16/2020,10010,COMPASS Middle School,121,4.05,114,3.81,0,0,1,0.03,23,0.77,19,0.63,19,0.63,1,0.03,127,4.25,46,1.54,189,6.33,0,0,0,0,0,0,3,0.1,0,0,0,0,4,0.13,0,0,0,0,0,0,0,0,0,0,45,1.5
07/16/2020,10010,Cornerstone,2,0.06,2,0.06,0,0,0,0,1,0.03,2,0.06,1,0.03,0,0,0,0,2,0.06,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10011,Adult Literacy - BENL/ESOL,7,0.23,1,0.03,0,0,0,0,1,0.03,1,0.03,0,0,0,0,4,0.13,5,0.16,3,0.1,0,0,0,0,0,0,0,0,0,0,7,0.23,1,0.03,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10011,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10011,Beacon,14,0.46,21,0.7,0,0,0,0,5,0.16,9,0.3,1,0.03,0,0,10,0.33,10,0.33,25,0.83,0,0,0,0,0,0,3,0.1,0,0,8,0.26,14,0.46,0,0,0,0,0,0,0,0,0,0,10,0.33
07/16/2020,10011,COMPASS Explore,3,0.1,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,2,0.06,1,0.03,3,0.1,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10011,COMPASS Middle School,201,6.73,196,6.56,0,0,3,0.1,37,1.23,44,1.47,29,0.97,0,0,212,7.1,84,2.81,313,10.48,0,0,0,0,0,0,3,0.1,0,0,1,0.03,4,0.13,0,0,0,0,2,0.06,0,0,0,0,72,2.41
07/16/2020,10011,Cornerstone,1,0.03,6,0.2,0,0,0,0,0,0,4,0.13,0,0,0,0,1,0.03,3,0.1,4,0.13,0,0,0,0,0,0,1,0.03,0,0,1,0.03,4,0.13,0,0,0,0,0,0,0,0,0,0,2,0.06
07/16/2020,10011,ESL Civics,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/2020,10012,Beacon,13,0.43,14,0.46,0,0,0,0,13,0.43,2,0.06,2,0.06,0,0,7,0.23,4,0.13,23,0.77,0,0,0,0,0,0,3,0.1,0,0,6,0.2,8,0.26,0,0,0,0,0,0,0,0,0,0,3,0.1
07/16/2020,10012,COMPASS High School,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
07/16/2020,10012,COMPASS Middle School,64,2.14,83,2.78,0,0,0,0,35,1.17,6,0.2,11,0.36,0,0,76,2.54,24,0.8,123,4.12,0,0,0,0,0,0,0,0,0,0,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,19,0.63
07/16/2020,10012,Cornerstone,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
